5373390, PHIL215, PHIL101, SSI1176, SPAN101, FREN201, SSI1174, SSI1128, PHIL224
1867196, CHEM110, SOAN101, AFAM210, MATH160, REL202, GERM101, SPAN201, SSI1139
5371376, PSYC101, SSI1104, ECON170, SPAN201, AFAM210, SSI1171, PG101, MUS103
5068267, BIOL112, MATH160, LAT101, SSI1138, HIST102, GEOL101, SSI1129, PSYC101
5123560, ECON170, ENVR101, PHIL101, SPAN101, SSI1181, PG101, MATH180, CWLT100
5229033, PHYS221, SSI1118, SOAN295, PG101, ENGL199, MATH181, MUS101, PG104
5372407, CWLT100, MATH180, SSI1171, ARTH276, SSI1175, FREN201, REL212, CHEM110
5371382, SPAN201, SSI1141, FREN201, ECON170, SSI1104, SSI1118, PSYC101, PG103
5219813, MATH181, PHYS121, PHIL228, MATH160, LAT101, SSI1134, MATH180, IPE201
5332475, IPE201, SPAN201, SSI1165, MATH280, MATH160, PG102, CSCI161, SSI1115
5371386, SSI1171, GERM101, PG104, MATH160, PG103, CWLT100, SSI1165, SSI1139
5375485, SSI1134, SPAN101, SOAN101, JAPN101, SSI1139, PHYS121, SSI1144, MUS101
5123582, SOAN101, PG101, SSI1118, MATH160, JAPN101, SSI1138, COMM170, SSI1172
5331424, MUS105, COMM170, SPAN210, SSI1165, MATH160, SPAN201, SSI1172, PHIL224
5053948, SSI1115, CHEM115, AFAM101, SOAN101, HIST291, COMM156, CLSC211, CHEM110
5351911, SOAN102, SPAN300, PHIL101, CSCI161, SSI1174, GRK101, ECON170, PHYS121
5331433, CLSC211, SSI1134, CLSC231, SSI1174, ARTS101, PG104, SPAN201, SSI1175
5351913, SSI1176, SSI1165, LAT101, GEOL101, SSI1104, SSI1190, LAS100, SSI1141
5331432, SSI1112, SSI1128, SSI1104, MATH160, SSI1195, PG101, SSI1141, BIOL111
5060081, PHIL224, MATH160, CHEM250, SSI1186, CLSC211, CHEM115, IPE201, ARTS147
